TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,AUX_TASK
out,O,_,_,_,_,,O
the,O,_,_,_,DT,,O
order,O,11~13,wipe~the,ARG2~BV,NN,,O
of,O,_,_,_,_,,O
songs,O,19~14,put~order,ARG2~ARG1,NNS,,O
you,O,19,put,ARG1,PRP,,O
had,O,_,_,_,_,,O
put,O,_,_,_,VBN,,O
in,O,_,_,_,_,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
with,O,_,_,_,IN,,O
apple,O,0,with,ARG2,NN,,O
",",O,_,_,_,_,,O
you,O,4,get,ARG1,PRP,,O
get,O,0~4,with~get,ARG1~ROOT,VBP,,O
a,O,_,_,_,DT,,O
good,O,_,_,_,JJ,,O
product,O,4~6~5,get~good~a,ARG2~ARG1~BV,NN,,O
",",O,_,_,_,_,,O
but,O,_,_,_,_,,O
you,O,11,get,ARG1,PRP,,O
get,O,14~4,way~get,loc~_but_c,VBP,,O
it,O,11,get,ARG2,PRP,,O
the,O,_,_,_,DT,,O
way,O,13,the,BV,NN,,O
apple,O,16,wants,ARG1,NN,,O
wants,O,14,way,loc,VBZ,,O
you,O,19,have,ARG1,PRP,,O
to,O,_,_,_,_,,O
have,O,16,wants,ARG2,VB,,O
it,O,19,have,ARG2,PRP,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,_,_,_,DT,,O
case,B-ASP,9~5~0~3,lacks~stylish~the~strong,ARG1~ARG1~BV~ARG1,NN,,AT-Head
is,O,_,_,_,_,,O
strong,B-OP,3,strong,ROOT,JJ,,"1###[""OT"", ""ARG1"", ""ASP""]"
and,O,_,_,_,_,,O
stylish,B-OP,3,strong,_and_c,JJ,st ##yl ##ish,"1###[""OT"", ""ARG1"", ""ASP""]"
",",O,_,_,_,_,,O
but,O,_,_,_,_,,O
unfortunately,O,_,_,_,RB,,O
lacks,O,3~8,strong~unfortunately,_but_c~ARG1,VBZ,,O
a,O,_,_,_,DT,,O
window,O,9~10~16,lacks~a~deal,ARG2~BV~parenthetical,NN,,O
(,O,_,_,_,_,,O
now,O,_,_,_,RB,,O
a,O,13,now,ARG1,DT,,O
big,O,_,_,_,JJ,,O
deal,O,15~14,big~a,ARG1~BV,NN,,O
),O,_,_,_,_,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
well,O,0,well,ROOT,RB,,O
",",O,_,_,_,_,,O
anyway,O,0,well,ARG1,RB,,O
i,O,5,go,ARG1,PRP,,O
could,O,2,anyway,ARG1,MD,,O
go,O,6~4~8~9,on~could~on~on,ARG1~ARG1~ARG1~ARG1,VB,,O
on,O,_,_,_,_,,O
and,O,_,_,_,_,,O
on,O,6,on,_and_c,_,,O
on,O,_,_,_,IN,,O
why,O,_,_,_,WRB,,O
this,O,_,_,_,DT,,O
player,O,11~15,this~meet,BV~ARG1,NN,,O
did,O,_,_,_,_,,O
n't,O,9,on,ARG2,RB,n ' t,O
meet,O,10~14,why~n't,ARG1~neg,VB,,O
my,O,_,_,_,PRP$,,O
expectations,O,16~15,my~meet,poss~ARG2,NNS,,O
..,O,_,_,_,_,. .,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
is,O,_,_,_,_,,O
a,O,2,lot,mwe,DT,,O
lot,O,_,_,_,NN,,O
better,O,2~4,lot~compared,ARG1~subord,RBR,,O
compared,O,4,compared,ROOT,VBN,,O
to,O,_,_,_,_,,O
the,O,_,_,_,DT,,O
toy,O,_,_,_,JJ,,O
phone,O,7,toy,compound,NN,,O
design,O,8~14~6~4,phone~with~the~compared,compound~ARG1~BV~ARG3,NN,,O
of,O,_,_,_,_,,O
the,O,_,_,_,DT,,O
nokia,O,_,_,_,JJ,,O
7210,O,11~9~12,the~design~nokia,BV~ARG1~compound,NNP,72 ##10,O
with,O,_,_,_,IN,,O
its,O,_,_,_,PRP$,,O
cheap,O,_,_,_,JJ,,O
feel,O,16~15~14,cheap~its~with,ARG1~poss~ARG2,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
my,O,_,_,_,PRP$,,O
sister,O,0~5~3,my~figure~able,poss~ARG1~ARG1,NN,,O
was,O,_,_,_,_,,O
able,O,3,able,ROOT,JJ,,O
to,O,_,_,_,_,,O
figure,O,3~8~12,able~on~well,ARG2~ARG1~ARG1,VB,,O
it,O,5,figure,ARG2,PRP,,O
out,O,_,_,_,_,,O
on,O,_,_,_,IN,,O
her,O,_,_,_,PRP$,,O
own,O,8~9,on~her,ARG2~poss,JJ,,O
as,O,_,_,_,_,,O
well,O,_,_,_,RB,,O
",",O,_,_,_,_,,O
and,O,_,_,_,_,,O
she,O,17,of,ARG1,PRP,,O
is,O,_,_,_,_,,O
of,O,3,able,_and_c,IN,,O
average,O,_,_,_,JJ,,O
computer,O,_,_,_,NN,,O
competence,O,19~17~18,computer~of~average,compound~ARG2~ARG1,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,had,ARG1,PRP,,O
had,O,8~1,for~had,ARG1~ROOT,VBD,,O
apex,O,_,_,_,NN,,O
regular,O,_,_,_,JJ,,O
(,O,_,_,_,_,,O
non-progressive,O,_,_,_,JJ,non - progressive,O
),O,_,_,_,_,,O
dvd-player,O,5~2~1~3,non-progressive~apex~had~regular,ARG1~compound~ARG2~ARG1,NN,dvd - player,O
for,O,_,_,_,IN,,O
two,O,_,_,_,CD,,O
years,O,8~9,for~two,ARG2~ARG1,NNS,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
so,O,0,so,ROOT,RB,,O
yes,O,_,_,_,UH,,O
",",O,_,_,_,_,,O
as,O,1,yes,ARG1,RB,,O
with,O,3,as,ARG2,IN,,O
all,O,_,_,_,DT,,O
software,B-ASP,4~7~5,with~bundled~all,ARG2~ARG2~BV,NN,,AT-W\O-Path
bundled,O,8,with,ARG1,VBN,,O
with,O,_,_,_,IN,,O
creative,O,_,_,_,JJ,,O
products,O,8~9,with~creative,ARG2~ARG1,NNS,,O
",",O,_,_,_,_,,O
it,O,16~14,ugly~useless,ARG1~ARG1,PRP,,O
was,O,_,_,_,_,,O
useless,B-OP,3,as,ARG1,JJ,,OT-W\O-Path
and,O,_,_,_,_,,O
ugly,B-OP,14,useless,_and_c,JJ,,OT-W\O-Path
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
great,B-OP,_,_,_,JJ,,"1###[""OT"", ""ARG1"", ""ASP""]"
sound,B-ASP,0~1,great~sound,ARG1~ROOT,NN,,AT-Head
",",O,_,_,_,_,,O
very,O,_,_,_,RB,,O
long,B-OP,3,very,ARG1,JJ,,"6###[""OT"", ""ARG1"", ""ASP""]"
battery,B-ASP,_,_,_,NN,,AT-Secondary
life,I-ASP,4~10~1~5,long~play~sound~battery,ARG1~parenthetical~conj~compound,NN,,AT-Head
(,O,_,_,_,_,,O
i,O,10,play,ARG1,CC,,O
routinely,O,_,_,_,RB,,O
play,O,12~9,for~routinely,ARG1~ARG1,VB,,O
it,O,10,play,ARG2,PRP,,O
for,O,_,_,_,IN,,O
12,O,_,_,_,CD,,O
+,O,_,_,_,.,,O
hours,O,12~13,for~12,ARG2~ARG1,NNS,,O
),O,_,_,_,_,,O
",",O,_,_,_,_,,O
very,O,_,_,_,RB,,O
fast,B-OP,18,very,ARG1,JJ,,"21###[""OT"", ""ARG1"", ""ASP""]"
recharges,B-ASP,_,_,_,NNS,rec ##har ##ges,AT-Secondary
rate,I-ASP,19~6~20,fast~life~recharges,ARG1~conj~compound,NN,,AT-Head
",",O,_,_,_,_,,O
removable,B-OP,_,_,_,JJ,re ##movable,"24###[""OT"", ""ARG1"", ""ASP""]"
battery,B-ASP,23~21,removable~rate,ARG1~conj,NN,,AT-Head
",",O,_,_,_,_,,O
storage,B-ASP,_,_,_,NN,,AT-W\O-Path
size,I-ASP,26~24,storage~battery,compound~conj,NN,,AT-W\O-Path
",",O,_,_,_,_,,O
nice,B-OP,_,_,_,JJ,,"30###[""OT"", ""ARG1"", ""ASP""]"
screen,B-ASP,27~29,size~nice,conj~ARG1,NN,,AT-Head
",",O,_,_,_,_,,O
firmware,B-ASP,_,_,_,NN,firm ##ware,AT-W\O-Path
updates,I-ASP,30~32,screen~firmware,conj~compound,NNS,,AT-W\O-Path
",",O,_,_,_,_,,O
and,O,_,_,_,_,,O
great,B-OP,_,_,_,JJ,,"37###[""OT"", ""ARG1"", ""ASP""]"
price,B-ASP,33~36,updates~great,_and_c~ARG1,NN,,AT-Head
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
had,O,0,had,ROOT,VBD,,O
to,O,_,_,_,_,,O
buy,O,0,had,ARG1,VB,,O
my,O,_,_,_,PRP$,,O
dad,O,3~2,my~buy,poss~ARG3,NN,,O
a,O,_,_,_,DT,,O
different,O,_,_,_,JJ,,O
dvd,O,_,_,_,NN,,O
player,O,7~9~2~5~6~11,dvd~locally~buy~a~different~panasonic,compound~ARG1~ARG2~BV~ARG1~parenthetical,NN,,O
locally,O,_,_,_,RB,,O
(,O,_,_,_,_,,O
panasonic,O,_,_,_,JJ,pan ##as ##onic,O
),O,_,_,_,_,,O
which,O,_,_,_,_,,O
worked,O,0~16,had~fine,conj~ARG1,VBD,,O
just,O,_,_,_,RB,,O
fine,O,15,just,ARG1,JJ,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,4,heard,ARG1,PRP,,O
've,O,_,_,_,_,' ve,O
have,O,_,_,_,_,,O
n't,O,3,n't,ROOT,RB,n ' t,O
heard,O,3,n't,neg,VBN,,O
about,O,_,_,_,_,,O
a,O,_,_,_,DT,,O
diagnos,O,6~10~4,a~for~heard,BV~ARG1~ARG2,NNS,dia ##gno ##s,O
or,O,_,_,_,_,,O
fix,O,7,diagnos,_or_c,NN,,O
for,O,_,_,_,IN,,O
this,O,10,for,ARG2,DT,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,_,_,_,DT,,O
way,O,7~0,rename~the,ARG1~BV,NN,,O
to,O,_,_,_,_,,O
fix,O,1,way,ARG1,VB,,O
this,O,3,fix,ARG2,DT,,O
is,O,_,_,_,_,,O
to,O,_,_,_,_,,O
rename,O,10~7,by~rename,ARG1~ROOT,VB,ren ##ame,O
the,O,_,_,_,DT,,O
track,O,8~7,the~rename,BV~ARG2,NN,,O
by,O,_,_,_,IN,,O
adding,O,10,by,ARG2,VBG,,O
a,O,_,_,_,DT,,O
number,O,11~12,adding~a,ARG2~BV,NN,,O
yourself,O,11,adding,ARG3,PRP,,O
to,O,_,_,_,_,,O
the,O,_,_,_,DT,,O
end,O,16~11,the~adding,BV~ARG3,NN,,O
of,O,_,_,_,_,,O
the,O,_,_,_,DT,,O
track,O,_,_,_,NN,,O
listing,O,19~17~20,the~end~track,BV~ARG1~compound,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
about,O,_,_,_,IN,,O
the,O,0,about,ARG1,DT,,O
only,O,_,_,_,RB,,O
legitimate,O,_,_,_,JJ,,O
criticsm,O,5~9~3~1~2,from~is~legitimate~the~only,ARG1~ARG1~ARG1~BV~ARG1,NN,critics ##m,O
from,O,_,_,_,IN,,O
the,O,_,_,_,DT,,O
online,O,_,_,_,JJ,,O
reviews,O,7~6~5,online~the~from,ARG1~BV~ARG2,NNS,,O
is,O,0~9,about~is,ARG1~ROOT,VBZ,,O
that,O,_,_,_,.,,O
fact,O,9,is,ARG2,NN,,O
that,O,_,_,_,_,,O
the,O,_,_,_,DT,,O
lens,O,13~17,the~obstruct,BV~ARG1,NN,,O
really,O,11,fact,ARG1,RB,,O
does,O,_,_,_,_,,O
obstruct,B-OP,15,really,ARG1,VB,ob ##st ##ru ##ct,"19###[""OT"", ""ARG2"", ""ASP""]"
the,O,_,_,_,DT,,O
viewfinder,B-ASP,17~18,obstruct~the,ARG2~BV,NN,view ##finder,AT-Head
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
so,O,0,so,ROOT,RB,,O
",",O,_,_,_,_,,O
if,O,0,so,ARG1,IN,,O
you,O,4,read,ARG1,PRP,,O
read,O,2~7,if~well,ARG2~ARG1,VBP,,O
the,O,_,_,_,DT,,O
instructions,O,4~5,read~the,ARG2~BV,NNS,,O
well,O,_,_,_,RB,,O
",",O,_,_,_,_,,O
you,O,12,have,ARG1,PRP,,O
should,O,11,n't,neg,MD,,O
n't,O,2,if,ARG1,VB,n ' t,O
have,O,10,should,ARG1,VB,,O
any,O,_,_,_,DT,,O
problems,O,13~15~12,any~with~have,BV~ARG1~ARG2,NNS,,O
with,O,_,_,_,IN,,O
this,O,_,_,_,DT,,O
dvd,O,_,_,_,JJ,,O
unit,O,15~16~17,with~this~dvd,ARG2~BV~compound,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,bought,ARG1,PRP,,O
bought,O,5~4~1,through~week~bought,ARG1~loc~ROOT,VBD,,O
this,O,1,bought,ARG2,DT,,O
last,O,_,_,_,JJ,,O
week,O,3,last,ARG1,NN,,O
through,O,_,_,_,IN,,O
amazon,O,5,through,ARG2,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
but,O,0,but,ROOT,CC,,O
make,O,0~15,but~:,ARG2~ARG1,VB,,O
sure,O,1,make,ARG2,JJ,,O
to,O,_,_,_,_,,O
buy,O,11~2,at~sure,ARG1~ARG2,VB,,O
a,O,_,_,_,DT,,O
tripod,O,4~5,buy~a,ARG2~BV,NN,trip ##od,O
and,O,_,_,_,_,,O
separate,O,_,_,_,JJ,,O
flash,O,_,_,_,NN,,O
unit,O,9~6~8,flash~tripod~separate,compound~_and_c~ARG1,NN,,O
at,O,_,_,_,IN,,O
the,O,_,_,_,DT,,O
same,O,_,_,_,JJ,,O
time,O,11~13~12,at~same~the,ARG2~ARG1~BV,NN,,O
:,O,_,_,_,:,,O
you,O,18,see,ARG1,PRP,,O
'll,O,_,_,_,_,' ll,O
see,O,24~0,immediately~but,ARG1~conj,VB,,O
the,O,_,_,_,DT,,O
difference,O,18~21~19,see~in~the,ARG2~ARG1~BV,NN,,O
in,O,_,_,_,IN,,O
your,O,_,_,_,PRP$,,O
photos,O,22~21,your~in,poss~ARG2,NNS,,O
immediately,O,_,_,_,RB,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,had,ARG1,PRP,,O
've,O,_,_,_,_,' ve,O
had,O,8~2,over~had,ARG1~ROOT,VBD,,O
an,O,_,_,_,DT,,O
assortment,O,3~5~2,an~of~had,BV~ARG1~ARG2,NN,,O
of,O,_,_,_,IN,,O
cell,O,_,_,_,NN,,O
phones,O,6~5,cell~of,compound~ARG2,NNS,,O
over,O,_,_,_,IN,,O
the,O,_,_,_,DT,,O
years,O,18~9~8,etc.~the~over,parenthetical~BV~ARG2,NNS,,O
(,O,_,_,_,_,,O
motorola,O,15~18,ericsson~etc.,parenthetical~parenthetical,NN,,O
",",O,_,_,_,_,,O
sony,O,_,_,_,JJ,,O
ericsson,O,14,sony,compound,NN,eric ##sson,O
",",O,_,_,_,_,,O
nokia,O,18,etc.,ARG1,NN,,O
etc.,O,_,_,_,FW,etc .,O
),O,_,_,_,_,,O
and,O,_,_,_,_,,O
in,O,_,_,_,IN,,O
my,O,_,_,_,PRP$,,O
opinion,O,22~21,my~in,poss~ARG2,NN,,O
",",O,_,_,_,_,,O
nokia,O,26,has,ARG1,NNP,,O
has,O,2~21,had~in,_and_c~ARG1,VBZ,,O
the,O,_,_,_,DT,,O
best,O,_,_,_,JJS,,O
menus,O,28~27~26,best~the~has,ARG1~BV~ARG2,NNS,menu ##s,O
and,O,_,_,_,_,,O
promps,O,_,_,_,NNS,prom ##ps,O
hands,O,31~33~29,promps~down~menus,compound~ARG1~_and_c,NNS,,O
down,O,_,_,_,RB,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
3,O,_,_,_,CD,,O
battery,O,7~0~5,recharge~3~removed,ARG1~ARG1~ARG2,NN,,O
has,O,2,has,ROOT,VBZ,,O
to,O,_,_,_,_,,O
be,O,_,_,_,_,,O
removed,O,6,to,ARG1,VBN,,O
to,O,2,has,ARG1,TO,,O
recharge,O,6,to,ARG2,VB,rec ##har ##ge,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
here,O,5,:,ARG1,RB,,O
's,O,_,_,_,_,' s,O
the,O,_,_,_,DT,,O
brief,O,_,_,_,JJ,,O
synopsis,O,0~2~3,here~the~brief,loc~BV~ARG1,NN,syn ##opsis,O
:,O,5,:,ROOT,:,,O
the,O,_,_,_,DT,,O
phone,O,17~28~11~13~9~30~6,plastic-like~seems~cute~feels~tiny~sturdy~the,ARG1~ARG1~ARG1~ARG1~ARG1~ARG1~BV,NN,,O
is,O,_,_,_,_,,O
tiny,B-OP,_,_,_,JJ,,"13###[""OT"", ""conj"", ""*"", ""conj"", ""ASP""]"
",",O,_,_,_,_,,O
cute,B-OP,9,tiny,conj,JJ,,"13###[""OT"", ""conj"", ""ASP""]"
",",O,_,_,_,_,,O
feels,B-ASP,21~11,if~cute,ARG1~conj,VBZ,,AT-Head
kind,O,15,of,mwe,NN,,O
of,O,_,_,_,IN,,O
"""",O,_,_,_,_,,O
plastic-like,B-OP,15~13,of~feels,ARG1~ARG2,JJ,plastic - like,"13###[""OT"", ""ARG2^-1"", ""ASP""]"
"""",O,_,_,_,_,,O
(,O,_,_,_,_,,O
as,O,21,if,mwe,IN,,O
if,O,_,_,_,IN,,O
it,O,24,break,ARG1,PRP,,O
might,O,21,if,ARG2,MD,,O
break,O,23,might,ARG1,VB,,O
),O,_,_,_,_,,O
",",O,_,_,_,_,,O
but,O,_,_,_,_,,O
seems,O,21,if,_but_c,VBZ,,O
pretty,O,_,_,_,RB,,O
sturdy,B-OP,29~28,pretty~seems,ARG1~ARG2,JJ,,"13###[""OT"", ""ARG1"", ""*"", ""ARG1^-1"", ""ASP""]"
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,3~2,playing~tried,ARG1~ARG1,PRP,,O
've,O,_,_,_,_,' ve,O
tried,O,2,tried,ROOT,VBN,,O
playing,O,2,tried,ARG2,VBG,,O
all,O,3,playing,ARG2,DT,,O
of,O,_,_,_,_,,O
these,O,_,_,_,DT,,O
discs,O,6~4,these~all,BV~part,NNS,,O
and,O,_,_,_,_,,O
they,O,11,play,ARG1,PRP,,O
all,O,_,_,_,RB,,O
play,O,10~12~2,all~great~tried,ARG1~ARG1~_and_c,VBP,,O
great,O,_,_,_,JJ,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
usually,O,0,usually,ROOT,RB,,O
i,O,9~3,avoid~skip,ARG1~ARG1,PRP,,O
just,O,_,_,_,RB,,O
skip,O,8~2~4,to~just~to,ARG1~ARG1~ARG1,VB,,O
to,O,_,_,_,TO,,O
the,O,_,_,_,DT,,O
next,O,_,_,_,JJ,,O
chapter,O,4~6~5,to~next~the,ARG2~ARG1~BV,NN,,O
to,O,0,usually,ARG1,TO,,O
avoid,O,8,to,ARG2,VB,,O
it,O,9,avoid,ARG2,PRP,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,recommend,ARG1,PRP,,O
highly,O,_,_,_,RB,,O
recommend,B-OP,1~5~2,highly~to~recommend,ARG1~ARG1~ROOT,VBP,,"4###[""OT"", ""ARG2"", ""ASP""]"
this,O,_,_,_,DT,,O
phone,B-ASP,3~2,this~recommend,BV~ARG2,NN,,AT-Head
to,O,_,_,_,TO,,O
anyone,O,5,to,ARG2,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,like,ARG1,CC,,O
like,B-OP,1,like,ROOT,IN,,"3###[""OT"", ""ARG2"", ""ASP""]"
the,O,_,_,_,DT,,O
size,B-ASP,1~2~6,like~the~of,ARG2~BV~ARG1,NN,,AT-Head
and,O,_,_,_,_,,O
weight,B-ASP,3,size,_and_c,NN,,AT-W\O-Path
of,O,_,_,_,IN,,O
this,O,_,_,_,DT,,O
little,O,_,_,_,JJ,,O
critter,O,7~6~8,this~of~little,BV~ARG2~ARG1,NN,cr ##itte ##r,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
it,O,1,has,ARG1,PRP,,O
has,O,1,has,ROOT,VBZ,,O
a,O,_,_,_,DT,,O
3x,B-ASP,_,_,_,JJ,3 ##x,AT-Secondary
optical,I-ASP,_,_,_,JJ,,AT-Secondary
zoom,I-ASP,1~4~2~9,has~optical~a~average,ARG2~ARG1~BV~ARG1,NN,,AT-Head
",",O,_,_,_,_,,O
which,O,_,_,_,_,,O
is,O,_,_,_,_,,O
average,B-OP,10,for,ARG1,JJ,,"5###[""OT"", ""ARG1"", ""ASP""]"
for,O,_,_,_,IN,,O
these,O,_,_,_,DT,,O
cameras,O,11~10,these~for,BV~ARG2,NNS,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,8~2~5,wait~told~press,ARG1~ARG1~ARG1,NNP,,O
just,O,_,_,_,RB,,O
told,O,1~2,just~told,ARG1~ROOT,VBD,,O
them,O,2,told,ARG2,PRP,,O
",",O,_,_,_,_,,O
press,O,2,told,conj,VB,,O
halfway,O,5,press,ARG2,RB,,O
",",O,_,_,_,_,,O
wait,O,5,press,conj,NN,,O
for,O,_,_,_,_,,O
the,O,_,_,_,DT,,O
box,O,13~10~16,turn~the~press,ARG1~BV~ARG1,NN,,O
to,O,_,_,_,_,,O
turn,O,8,wait,ARG2,VB,,O
green,O,13,turn,ARG2,JJ,,O
and,O,_,_,_,_,,O
press,O,13,turn,_and_c,VB,,O
the,O,_,_,_,DT,,O
rest,O,17~16,the~press,BV~ARG2,NN,,O
of,O,_,_,_,_,,O
the,O,_,_,_,DT,,O
way,O,20~18,the~rest,BV~ARG1,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,recomend,ARG1,PRP,,O
would,O,13,as,ARG1,MD,,O
recomend,O,1,would,ARG1,VB,rec ##ome ##nd,O
that,O,_,_,_,_,,O
you,O,5,purchase,ARG1,PRP,,O
purchase,O,10~2,for~recomend,ARG1~ARG2,VB,,O
a,O,_,_,_,DT,,O
lexar,O,_,_,_,NN,lex ##ar,O
media,O,_,_,_,NNS,,O
cf,O,8~7~5~6,media~lexar~purchase~a,compound~compound~ARG2~BV,NN,,O
for,O,_,_,_,IN,,O
the,O,_,_,_,DT,,O
camera,O,10~11,for~the,ARG2~BV,NN,,O
as,O,13,as,ROOT,IN,,O
the,O,_,_,_,DT,,O
sandisk,O,_,_,_,NN,sand ##isk,O
card,O,25~18~22~15~14,slow~comes~small~sandisk~the,ARG1~ARG1~ARG1~compound~BV,NN,,O
that,O,_,_,_,_,,O
comes,O,19,packaged,subord,VBZ,,O
packaged,O,_,_,_,VBN,,O
is,O,_,_,_,_,,O
too,O,_,_,_,RB,,O
small,O,21~13,too~as,comp_too~ARG2,JJ,,O
and,O,_,_,_,_,,O
too,O,_,_,_,RB,,O
slow,O,22~24,small~too,_and_c~comp_too,JJ,,O
!,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
as,O,0,as,ROOT,IN,,O
i,O,3,leave,ARG1,PRP,,O
also,O,0,as,ARG2,RB,,O
leave,O,2,also,ARG1,VB,,O
you,O,5~3,with~leave,ARG1~ARG2,PRP,,O
with,O,3,leave,ARG3,IN,,O
this,O,_,_,_,DT,,O
review,O,6~5,this~with,BV~ARG2,NN,,O
i,O,10~12,like~thank,ARG1~ARG1,PRP,,O
would,O,0,as,ARG1,MD,,O
like,O,9,would,ARG1,VB,,O
to,O,_,_,_,_,,O
thank,O,10,like,ARG2,VB,,O
you,O,12,thank,ARG2,PRP,,O
for,O,_,_,_,_,,O
reading,O,12,thank,ARG3,VBG,,O
it,O,15,reading,ARG2,PRP,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,_,_,_,DT,,O
results,O,0~2,the~are,BV~ARG1,NNS,,O
are,O,2,are,ROOT,VBP,,O
shadow-free,O,_,_,_,JJ,shadow - free,O
images,O,3~2~6,shadow-free~are~look,ARG1~ARG2~ARG1,NNS,,O
that,O,_,_,_,_,,O
look,O,_,_,_,VBP,,O
as,O,_,_,_,_,,O
if,O,_,_,_,_,,O
theyve,O,_,_,_,_,they ##ve,O
been,O,_,_,_,_,,O
exposed,O,6~12,look~with,ARG2~ARG1,VBN,,O
with,O,_,_,_,IN,,O
the,O,_,_,_,DT,,O
gentlest,O,_,_,_,JJS,gentle ##st,O
natural,O,_,_,_,JJ,,O
light,O,12~15~19~13~14,with~natural~imagine~the~gentlest,ARG2~ARG1~ARG2~BV~ARG1,NN,,O
you,O,19,imagine,ARG1,PRP,,O
could,O,_,_,_,MD,,O
imagine,O,18,could,ARG1,VB,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,_,_,_,DT,,O
macro,B-ASP,_,_,_,NN,,AT-Secondary
mode,I-ASP,4~0~1,exceptional~the~macro,ARG1~BV~compound,NN,,AT-Head
is,O,_,_,_,_,,O
exceptional,B-OP,4,exceptional,ROOT,JJ,,"2###[""OT"", ""ARG1"", ""ASP""]"
",",O,_,_,_,_,,O
the,O,_,_,_,DT,,O
pictures,B-ASP,6~10,the~clear,BV~ARG1,NNS,,AT-Head
are,O,_,_,_,_,,O
very,O,_,_,_,RB,,O
clear,B-OP,4~9,exceptional~very,conj~ARG1,JJ,,"7###[""OT"", ""ARG1"", ""ASP""]"
and,O,_,_,_,_,,O
you,O,14,take,ARG1,PRP,,O
can,O,10,clear,_and_c,MD,,O
take,O,21~17,close~with,subord~ARG1,VB,,O
the,O,_,_,_,DT,,O
pictures,B-ASP,15~14,the~take,BV~ARG2,NNS,,AT-W\O-Path
with,O,_,_,_,IN,,O
the,O,_,_,_,DT,,O
lens,O,17~18,with~the,ARG2~BV,NN,,O
unbelievably,O,_,_,_,RB,un ##bel ##ie ##va ##bly,O
close,O,20~13,unbelievably~can,ARG1~ARG1,VB,,O
the,O,_,_,_,DT,,O
subject,O,22~21,the~close,BV~ARG2,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
for,O,_,_,_,IN,,O
most,O,_,_,_,JJS,,O
people,O,1~0,most~for,BV~ARG2,NNS,,O
",",O,_,_,_,_,,O
they,O,6,carry,ARG1,PRP,,O
can,O,5,can,ROOT,MD,,O
carry,O,0~7~5,for~around~can,ARG1~ARG1~ARG1,VB,,O
around,O,_,_,_,IN,,O
all,O,6,carry,ARG2,DT,,O
or,O,_,_,_,_,,O
almost,O,_,_,_,RB,,O
all,O,8~10,all~almost,_or_c~ARG1,DT,,O
of,O,_,_,_,_,,O
their,O,_,_,_,PRP$,,O
music,O,_,_,_,NN,,O
collection,O,11~14~13,all~music~their,part~compound~poss,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,_,_,_,DT,,O
nikon,O,_,_,_,NN,nik ##on,O
coolpix,O,1,nikon,compound,NN,cool ##pi ##x,O
